station_complex_id,dow,hora,ridership
74,2,23,102
74,3,0,31
74,3,1,40
74,3,2,45
74,3,3,50
74,3,4,246
74,3,5,1220
74,3,6,2922
74,3,7,5791
74,3,8,5676
74,3,9,3469
74,3,10,2304
74,3,11,1977
74,3,12,1760
74,3,13,1896
74,3,14,1887
74,3,15,2031
74,3,16,1872
74,3,17,1900
74,3,18,1420
74,3,19,858
74,3,20,661
74,3,21,458
74,3,22,326
74,3,23,106
74,4,0,35
74,4,1,25
74,4,2,34
74,4,3,52
74,4,4,234
74,4,5,1316
74,4,6,3195
74,4,7,6466
74,4,8,5968
74,4,9,3624
74,4,10,2430
74,4,11,1874
74,4,12,1579
74,4,13,1744
74,4,14,1951
74,4,15,2071
74,4,16,1894
74,4,17,1961
74,4,18,1318
74,4,19,953
74,4,20,704
74,4,21,380
74,4,22,330
74,4,23,109
74,5,0,57
74,5,1,25
74,5,2,44
74,5,3,43
74,5,4,239
74,5,5,1217
74,5,6,3053
74,5,7,6228
74,5,8,5626
74,5,9,3486
74,5,10,2256
74,5,11,1805
74,5,12,1814
74,5,13,1881
74,5,14,2065
74,5,15,2251
74,5,16,2047
74,5,17,1893
74,5,18,1317
74,5,19,883
74,5,20,686
74,5,21,450
74,5,22,368
74,5,23,113
74,6,0,54
74,6,1,37
74,6,2,36
74,6,3,23
74,6,4,143
74,6,5,445
74,6,6,999
74,6,7,1961
74,6,8,2282
74,6,9,2656
74,6,10,2329
74,6,11,2038
74,6,12,2071
74,6,13,1675
74,6,14,1660
74,6,15,1447
74,6,16,1231
74,6,17,1275
74,6,18,1018
74,6,19,848
74,6,20,684
74,6,21,457
74,6,22,338
74,6,23,136
75,0,0,46
75,0,1,28
75,0,2,12
75,0,3,38
75,0,4,53
75,0,5,223
75,0,6,508
75,0,7,964
75,0,8,1360
75,0,9,1621
75,0,10,1664
75,0,11,1285
75,0,12,1142
75,0,13,1095
75,0,14,1043
75,0,15,823
75,0,16,650
75,0,17,523
75,0,18,449
75,0,19,383
75,0,20,228
75,0,21,233
75,0,22,161
75,0,23,53
75,1,0,16
75,1,1,13
75,1,2,7
75,1,3,41
75,1,4,246
75,1,5,901
75,1,6,2442
75,1,7,4893
75,1,8,4406
75,1,9,2735
75,1,10,1739
75,1,11,1609
75,1,12,1081
75,1,13,1260
75,1,14,1614
75,1,15,1491
75,1,16,1581
75,1,17,992
75,1,18,679
75,1,19,472
75,1,20,317
75,1,21,201
75,1,22,107
75,1,23,45
75,2,0,21
75,2,1,9
75,2,2,16
75,2,3,39
75,2,4,261
75,2,5,990
75,2,6,2679
75,2,7,5507
75,2,8,5129
75,2,9,3029
75,2,10,1748
75,2,11,1265
75,2,12,1108
75,2,13,1104
75,2,14,1704
75,2,15,1447
75,2,16,1833
75,2,17,1066
75,2,18,745
75,2,19,519
75,2,20,291
75,2,21,219
75,2,22,104
75,2,23,41
75,3,0,35
75,3,1,33
75,3,2,27
75,3,3,43
75,3,4,265
75,3,5,1006
75,3,6,2715
75,3,7,5635
75,3,8,5204
75,3,9,3214
75,3,10,1808
75,3,11,1392
75,3,12,1211
75,3,13,1209
75,3,14,2003
75,3,15,1583
75,3,16,1950
75,3,17,1160
75,3,18,759
75,3,19,646
75,3,20,359
75,3,21,314
75,3,22,147
75,3,23,52
75,4,0,18
75,4,1,10
75,4,2,16
75,4,3,35
75,4,4,319
75,4,5,1071
75,4,6,2924
75,4,7,6310
75,4,8,5637
75,4,9,3330
75,4,10,1906
75,4,11,1377
75,4,12,1135
75,4,13,1347
75,4,14,2017
75,4,15,1459
75,4,16,2115
75,4,17,1213
75,4,18,975
75,4,19,539
75,4,20,366
75,4,21,284
75,4,22,156
75,4,23,44
75,5,0,18
75,5,1,12
75,5,2,15
75,5,3,37
75,5,4,250
75,5,5,1070
75,5,6,2799
75,5,7,5812
75,5,8,5365
75,5,9,3015
75,5,10,1980
75,5,11,1403
75,5,12,1246
75,5,13,1604
75,5,14,1996
75,5,15,1738
75,5,16,2011
75,5,17,1109
75,5,18,880
75,5,19,473
75,5,20,365
75,5,21,314
75,5,22,229
75,5,23,107
75,6,0,48
75,6,1,26
75,6,2,10
75,6,3,28
75,6,4,129
75,6,5,389
75,6,6,954
75,6,7,1795
75,6,8,2004
75,6,9,2051
75,6,10,1864
75,6,11,1387
75,6,12,1283
75,6,13,1058
75,6,14,1078
75,6,15,802
75,6,16,831
75,6,17,721
75,6,18,525
75,6,19,408
75,6,20,316
75,6,21,271
75,6,22,162
75,6,23,91
76,0,0,97
76,0,1,43
76,0,2,24
76,0,3,34
76,0,4,118
76,0,5,421
76,0,6,859
76,0,7,1774
76,0,8,2581
76,0,9,3211
76,0,10,2928
76,0,11,2509
76,0,12,2176
76,0,13,2129
76,0,14,2162
76,0,15,1702
76,0,16,1496
76,0,17,1463
76,0,18,1007
76,0,19,716
76,0,20,638
76,0,21,446
76,0,22,252
76,0,23,138
76,1,0,59
76,1,1,28
76,1,2,34
76,1,3,98
76,1,4,363
76,1,5,1938
76,1,6,4110
76,1,7,8495
76,1,8,7838
76,1,9,4837
76,1,10,3042
76,1,11,2242
76,1,12,2120
76,1,13,2123
76,1,14,2164
76,1,15,2254
76,1,16,2227
76,1,17,2199
76,1,18,1377
76,1,19,993
76,1,20,744
76,1,21,499
76,1,22,294
76,1,23,144
76,2,0,69
76,2,1,23
76,2,2,37
76,2,3,86
76,2,4,392
76,2,5,2135
76,2,6,4531
76,2,7,10143
76,2,8,8880
76,2,9,4954
76,2,10,3040
76,2,11,2213
76,2,12,2121
76,2,13,2046
76,2,14,2172
76,2,15,2353
76,2,16,2434
76,2,17,2288
76,2,18,1523
76,2,19,992
76,2,20,789
76,2,21,534
76,2,22,296
76,2,23,157
76,3,0,78
76,3,1,44
76,3,2,45
76,3,3,78
76,3,4,411
76,3,5,2095
76,3,6,4608
76,3,7,10137
76,3,8,9146
76,3,9,5232
76,3,10,3316
76,3,11,2531
76,3,12,2328
76,3,13,2418
76,3,14,2550
76,3,15,2566
76,3,16,2519
76,3,17,2470
76,3,18,1659
76,3,19,1096
76,3,20,863
76,3,21,548
76,3,22,311
76,3,23,128
76,4,0,48
76,4,1,30
76,4,2,25
76,4,3,97
76,4,4,444
76,4,5,2253
76,4,6,5163
76,4,7,11237
76,4,8,9981
76,4,9,5562
76,4,10,3350
76,4,11,2427
76,4,12,2250
76,4,13,2429
76,4,14,2407
76,4,15,2577
76,4,16,2634
76,4,17,2620
76,4,18,1662
76,4,19,1210
76,4,20,942
76,4,21,566
76,4,22,372
76,4,23,171
76,5,0,72
76,5,1,34
76,5,2,37
76,5,3,91
76,5,4,414
76,5,5,2232
76,5,6,4650
76,5,7,10635
76,5,8,9153
76,5,9,5273
76,5,10,3352
76,5,11,2530
76,5,12,2291
76,5,13,2273
76,5,14,2869
76,5,15,2676
76,5,16,2542
76,5,17,2372
76,5,18,1677
76,5,19,1192
76,5,20,949
76,5,21,569
76,5,22,376
76,5,23,227
76,6,0,84
76,6,1,51
76,6,2,30
76,6,3,52
76,6,4,151
76,6,5,786
76,6,6,1645
76,6,7,3282
76,6,8,3891
76,6,9,3920
76,6,10,3371
76,6,11,2908
76,6,12,2792
76,6,13,2374
76,6,14,2221
76,6,15,1962
76,6,16,1844
76,6,17,1701
76,6,18,1467
76,6,19,1009
76,6,20,877
76,6,21,580
76,6,22,362
76,6,23,240
77,0,0,105
77,0,1,71
77,0,2,61
77,0,3,45
77,0,4,124
77,0,5,290
77,0,6,701
77,0,7,1345
77,0,8,1958
77,0,9,2408
77,0,10,2037
77,0,11,1770
77,0,12,1599
77,0,13,1492
77,0,14,1357
77,0,15,1098
77,0,16,1045
77,0,17,1065
77,0,18,745
77,0,19,523
77,0,20,321
77,0,21,346
77,0,22,278
77,0,23,127
77,1,0,75
77,1,1,77
77,1,2,38
77,1,3,67
77,1,4,305
77,1,5,1180
77,1,6,3127
77,1,7,6288
77,1,8,6001
77,1,9,3366
77,1,10,2158
77,1,11,1603
77,1,12,1446
77,1,13,1456
77,1,14,1799
77,1,15,1472
77,1,16,1399
77,1,17,1729
77,1,18,1073
77,1,19,690
77,1,20,533
77,1,21,352
77,1,22,277
77,1,23,131
77,2,0,63
77,2,1,59
77,2,2,46
77,2,3,63
77,2,4,339
77,2,5,1255
77,2,6,3257
77,2,7,7519
77,2,8,6924
77,2,9,3572
77,2,10,2258
77,2,11,1581
77,2,12,1442
77,2,13,1377
77,2,14,1850
77,2,15,1632
77,2,16,1543
77,2,17,1616
77,2,18,1082
77,2,19,717
77,2,20,552
77,2,21,375
77,2,22,373
77,2,23,162
77,3,0,87
77,3,1,70
77,3,2,59
77,3,3,73
77,3,4,333
77,3,5,1257
77,3,6,3407
77,3,7,7419
77,3,8,6999
77,3,9,3877
77,3,10,2409
77,3,11,1767
77,3,12,1718
77,3,13,1596
77,3,14,2010
77,3,15,1725
77,3,16,1631
77,3,17,1875
77,3,18,1249
77,3,19,814
77,3,20,632
77,3,21,398
77,3,22,333
77,3,23,137
77,4,0,89
77,4,1,72
77,4,2,47
77,4,3,92
77,4,4,334
77,4,5,1424
77,4,6,3775
77,4,7,8232
77,4,8,7613
77,4,9,3949
77,4,10,2399
77,4,11,1802
77,4,12,1626
77,4,13,1618
77,4,14,2058
77,4,15,1714
77,4,16,1664
77,4,17,2020
77,4,18,1289
77,4,19,848
77,4,20,538
77,4,21,432
77,4,22,308
77,4,23,133
77,5,0,84
77,5,1,93
77,5,2,33
77,5,3,66
77,5,4,394
77,5,5,1384
77,5,6,3530
77,5,7,7671
77,5,8,7054
77,5,9,3779
77,5,10,2455
77,5,11,1792
77,5,12,1563
77,5,13,1693
77,5,14,2177
77,5,15,1777
77,5,16,1817
77,5,17,1880
77,5,18,1308
77,5,19,894
77,5,20,597
77,5,21,382
77,5,22,360
77,5,23,161
77,6,0,103
77,6,1,88
77,6,2,69
77,6,3,56
77,6,4,228
77,6,5,519
77,6,6,1312
77,6,7,2275
77,6,8,2748
77,6,9,2768
77,6,10,2396
77,6,11,1967
77,6,12,1963
77,6,13,1653
77,6,14,1546
77,6,15,1435
77,6,16,1308
77,6,17,1273
77,6,18,961
77,6,19,688
77,6,20,459
77,6,21,368
77,6,22,289
77,6,23,190
78,0,0,88
78,0,1,50
78,0,2,30
78,0,3,43
78,0,4,83
78,0,5,252
78,0,6,555
78,0,7,1110
78,0,8,1900
78,0,9,2025
78,0,10,1730
78,0,11,1387
78,0,12,1277
78,0,13,1043
78,0,14,1002
78,0,15,878
78,0,16,753
78,0,17,774
78,0,18,619
78,0,19,495
78,0,20,399
78,0,21,293
78,0,22,223
78,0,23,114
78,1,0,38
78,1,1,34
78,1,2,34
78,1,3,44
78,1,4,186
78,1,5,713
78,1,6,1964
78,1,7,4007
78,1,8,4294
78,1,9,2544
78,1,10,1636
78,1,11,1144
78,1,12,1088
78,1,13,958
78,1,14,1068
78,1,15,1109
78,1,16,1234
78,1,17,1211
78,1,18,990
78,1,19,579
78,1,20,391
78,1,21,239
78,1,22,216
78,1,23,94
78,2,0,40
78,2,1,27
78,2,2,17
78,2,3,54
78,2,4,187
78,2,5,840
78,2,6,2240
78,2,7,4597
78,2,8,4744
78,2,9,2720
78,2,10,1682
78,2,11,1169
78,2,12,991
78,2,13,1088
78,2,14,1076
78,2,15,1125
78,2,16,1249
78,2,17,1275
78,2,18,979
78,2,19,597
78,2,20,394
78,2,21,220
78,2,22,177
78,2,23,80
78,3,0,52
78,3,1,35
78,3,2,34
78,3,3,72
78,3,4,219
78,3,5,815
78,3,6,2259
78,3,7,4879
78,3,8,4946
78,3,9,2871
78,3,10,1803
78,3,11,1305
78,3,12,1177
78,3,13,1256
78,3,14,1269
78,3,15,1331
78,3,16,1407
78,3,17,1404
78,3,18,1082
78,3,19,660
78,3,20,457
78,3,21,280
78,3,22,230
78,3,23,113
78,4,0,43
78,4,1,29
78,4,2,36
78,4,3,70
78,4,4,195
78,4,5,880
78,4,6,2527
78,4,7,5273
78,4,8,5328
78,4,9,2852
78,4,10,1813
78,4,11,1265
78,4,12,1099
78,4,13,1245
78,4,14,1285
78,4,15,1310
78,4,16,1356
78,4,17,1594
78,4,18,1127
78,4,19,760
78,4,20,515
78,4,21,298
78,4,22,249
78,4,23,104
78,5,0,48
78,5,1,30
78,5,2,30
78,5,3,58
78,5,4,198
78,5,5,873
78,5,6,2439
78,5,7,4951
78,5,8,5107
78,5,9,2712
78,5,10,1700
78,5,11,1152
78,5,12,1149
78,5,13,1199
78,5,14,1334
78,5,15,1380
78,5,16,1430
78,5,17,1524
78,5,18,1093
78,5,19,772
78,5,20,559
78,5,21,357
78,5,22,233
78,5,23,176
78,6,0,66
78,6,1,47
78,6,2,26
78,6,3,53
78,6,4,108
78,6,5,456
78,6,6,1016
78,6,7,1976
78,6,8,2710
78,6,9,2583
78,6,10,2042
78,6,11,1675
78,6,12,1492
78,6,13,1428
78,6,14,1185
78,6,15,1046
78,6,16,1136
78,6,17,969
78,6,18,857
78,6,19,682
78,6,20,528
78,6,21,379
78,6,22,286
78,6,23,174
79,0,0,78
79,0,1,49
79,0,2,38
79,0,3,33
79,0,4,64
79,0,5,158
79,0,6,451
79,0,7,797
79,0,8,1008
79,0,9,1151
79,0,10,1029
79,0,11,869
79,0,12,802
79,0,13,730
79,0,14,767
79,0,15,741
79,0,16,604
79,0,17,545
79,0,18,455
79,0,19,388
79,0,20,345
79,0,21,234
79,0,22,198
79,0,23,91
79,1,0,48
79,1,1,20
79,1,2,12
79,1,3,66
79,1,4,183
79,1,5,548
79,1,6,1375
79,1,7,2711
79,1,8,2592
79,1,9,1610
79,1,10,1027
79,1,11,833
79,1,12,828
79,1,13,972
79,1,14,1023
79,1,15,1150
79,1,16,1056
79,1,17,985
79,1,18,704
79,1,19,421
79,1,20,388
79,1,21,263
79,1,22,239
79,1,23,74
79,2,0,51
79,2,1,36
79,2,2,21
79,2,3,76
79,2,4,199
79,2,5,607
79,2,6,1558
79,2,7,3236
79,2,8,2824
79,2,9,1651
79,2,10,1087
79,2,11,808
79,2,12,886
79,2,13,970
79,2,14,1083
79,2,15,1283
79,2,16,1121
79,2,17,1045
79,2,18,649
79,2,19,404
79,2,20,422
79,2,21,287
79,2,22,264
79,2,23,98
79,3,0,66
79,3,1,48
79,3,2,27
79,3,3,68
79,3,4,205
79,3,5,622
79,3,6,1664
79,3,7,3209
79,3,8,2912
79,3,9,1779
79,3,10,1155
79,3,11,893
79,3,12,1010
79,3,13,1082
79,3,14,1143
79,3,15,1363
79,3,16,1134
79,3,17,1045
79,3,18,750
79,3,19,483
79,3,20,432
79,3,21,306
79,3,22,274
79,3,23,97
79,4,0,53
79,4,1,22
79,4,2,24
79,4,3,70
79,4,4,218
79,4,5,698
79,4,6,1717
79,4,7,3603
79,4,8,3083
79,4,9,1708
79,4,10,1119
79,4,11,880
79,4,12,942
79,4,13,1098
79,4,14,1126
79,4,15,1349
79,4,16,1111
79,4,17,1159
79,4,18,759
79,4,19,483
79,4,20,454
79,4,21,353
79,4,22,301
79,4,23,88
79,5,0,47
79,5,1,22
79,5,2,24
79,5,3,80
79,5,4,201
79,5,5,602
79,5,6,1559
79,5,7,3325
79,5,8,3033
79,5,9,1728
79,5,10,1016
79,5,11,774
79,5,12,886
79,5,13,1091
79,5,14,1187
79,5,15,1235
79,5,16,1136
79,5,17,1054
79,5,18,809
79,5,19,611
79,5,20,507
79,5,21,323
79,5,22,288
79,5,23,182
79,6,0,109
79,6,1,52
79,6,2,61
79,6,3,50
79,6,4,90
79,6,5,255
79,6,6,603
79,6,7,1063
79,6,8,1478
79,6,9,1337
79,6,10,1139
79,6,11,924
79,6,12,898
79,6,13,902
79,6,14,872
79,6,15,864
79,6,16,772
79,6,17,781
79,6,18,662
79,6,19,477
79,6,20,454
79,6,21,244
79,6,22,247
79,6,23,143
8,0,0,825
8,0,1,376
8,0,2,201
8,0,3,110
8,0,4,71
8,0,5,81
8,0,6,227
8,0,7,441
8,0,8,496
8,0,9,837
8,0,10,1098
8,0,11,1760
8,0,12,2844
8,0,13,3598
8,0,14,4660
8,0,15,6177
8,0,16,7467
8,0,17,7368
8,0,18,5465
8,0,19,3789
8,0,20,1568
8,0,21,1656
8,0,22,1699
8,0,23,1314
8,1,0,470
8,1,1,157
8,1,2,73
8,1,3,45
8,1,4,42
8,1,5,106
8,1,6,380
8,1,7,925
8,1,8,1634
8,1,9,2083
8,1,10,2311
8,1,11,3199
8,1,12,3852
8,1,13,4915
8,1,14,6729
8,1,15,9457
8,1,16,12827
8,1,17,18899
8,1,18,15565
8,1,19,7389
8,1,20,4516
8,1,21,2701
8,1,22,2356
8,1,23,1759
8,2,0,807
8,2,1,198
8,2,2,64
8,2,3,33
8,2,4,36
8,2,5,107
8,2,6,434
8,2,7,1110
8,2,8,2039
8,2,9,2261
8,2,10,2483
8,2,11,3266
8,2,12,4082
8,2,13,4747
8,2,14,6639
8,2,15,9857
8,2,16,14067
8,2,17,22085
8,2,18,18518
8,2,19,8670
8,2,20,5615
8,2,21,3231
8,2,22,2924
8,2,23,2054
8,3,0,2013
8,3,1,363
8,3,2,127
8,3,3,78
8,3,4,73
8,3,5,141
8,3,6,514
8,3,7,1193
8,3,8,2095
8,3,9,2399
8,3,10,2751
8,3,11,3715
8,3,12,4480
8,3,13,5572
8,3,14,7934
8,3,15,11012
8,3,16,15583
8,3,17,23630
8,3,18,19390
8,3,19,9503
8,3,20,5709
8,3,21,3596
8,3,22,3298
8,3,23,2259
8,4,0,1185
8,4,1,264
8,4,2,110
8,4,3,56
8,4,4,50
8,4,5,108
8,4,6,539
8,4,7,1301
8,4,8,2205
8,4,9,2473
8,4,10,3113
8,4,11,3903
8,4,12,4713
8,4,13,6177
8,4,14,8138
8,4,15,11443
8,4,16,16333
8,4,17,25365
8,4,18,19999
8,4,19,9980
8,4,20,6875
8,4,21,4033
8,4,22,3625
8,4,23,2408
8,5,0,1369
8,5,1,305
8,5,2,175
8,5,3,89
8,5,4,96
8,5,5,146
8,5,6,481
8,5,7,1199
8,5,8,1964
8,5,9,2320
8,5,10,2781
8,5,11,3612
8,5,12,4759
8,5,13,6442
8,5,14,8760
8,5,15,12637
8,5,16,17234
8,5,17,23419
8,5,18,16820
8,5,19,8399
8,5,20,5821
8,5,21,3567
8,5,22,3091
8,5,23,2523
8,6,0,1395
8,6,1,457
8,6,2,160
8,6,3,100
8,6,4,86
8,6,5,95
8,6,6,266
8,6,7,564
8,6,8,664
8,6,9,880
8,6,10,1523
8,6,11,2654
8,6,12,3523
8,6,13,4564
8,6,14,5698
8,6,15,7714
8,6,16,9303
8,6,17,8714
8,6,18,7814
8,6,19,5121
8,6,20,4046
8,6,21,2466
8,6,22,2379
8,6,23,2076
80,0,0,119
80,0,1,90
80,0,2,75
80,0,3,62
80,0,4,80
80,0,5,98
80,0,6,278
80,0,7,331
80,0,8,355
80,0,9,343
80,0,10,376
80,0,11,388
80,0,12,437
80,0,13,542
80,0,14,480
80,0,15,518
80,0,16,462
80,0,17,392
80,0,18,290
80,0,19,255
80,0,20,172
80,0,21,178
80,0,22,211
80,0,23,152
80,1,0,121
80,1,1,74
80,1,2,87
80,1,3,79
80,1,4,206
80,1,5,634
80,1,6,1389
80,1,7,2060
80,1,8,1685
80,1,9,957
80,1,10,652
80,1,11,641
80,1,12,612
80,1,13,717
80,1,14,790
80,1,15,958
80,1,16,1164
80,1,17,1192
80,1,18,605
80,1,19,436
80,1,20,348
80,1,21,248
80,1,22,202
80,1,23,200
80,2,0,100
80,2,1,84
80,2,2,60
80,2,3,85
80,2,4,227
80,2,5,728
80,2,6,1566
80,2,7,2560
80,2,8,1948
80,2,9,1044
80,2,10,726
80,2,11,646
80,2,12,667
80,2,13,832
80,2,14,821
80,2,15,1030
80,2,16,1382
80,2,17,1301
80,2,18,593
80,2,19,465
80,2,20,360
80,2,21,316
80,2,22,210
80,2,23,209
80,3,0,132
80,3,1,93
80,3,2,84
80,3,3,108
80,3,4,234
80,3,5,746
80,3,6,1656
80,3,7,2419
80,3,8,1955
80,3,9,1051
80,3,10,717
80,3,11,678
80,3,12,735
80,3,13,840
80,3,14,928
80,3,15,1087
80,3,16,1381
80,3,17,1320
80,3,18,628
80,3,19,559
80,3,20,397
80,3,21,320
80,3,22,230
80,3,23,247
80,4,0,121
80,4,1,78
80,4,2,75
80,4,3,93
80,4,4,257
80,4,5,796
80,4,6,1769
80,4,7,2579
80,4,8,2138
80,4,9,1177
80,4,10,779
80,4,11,729
80,4,12,743
80,4,13,909
80,4,14,986
80,4,15,1149
80,4,16,1497
80,4,17,1404
80,4,18,745
80,4,19,598
80,4,20,382
80,4,21,324
80,4,22,289
80,4,23,227
80,5,0,139
80,5,1,68
80,5,2,88
80,5,3,109
80,5,4,232
80,5,5,795
80,5,6,1648
80,5,7,2602
80,5,8,2115
80,5,9,1087
80,5,10,697
80,5,11,650
80,5,12,781
80,5,13,876
80,5,14,918
80,5,15,1243
80,5,16,1437
80,5,17,1291
80,5,18,768
80,5,19,577
80,5,20,435
80,5,21,337
80,5,22,291
80,5,23,249
80,6,0,125
80,6,1,91
80,6,2,94
80,6,3,56
80,6,4,111
80,6,5,171
80,6,6,371
80,6,7,565
80,6,8,623
80,6,9,582
80,6,10,538
80,6,11,551
80,6,12,567
80,6,13,630
80,6,14,660
80,6,15,643
80,6,16,663
80,6,17,556
80,6,18,442
80,6,19,320
80,6,20,297
80,6,21,225
80,6,22,235
80,6,23,191
81,0,0,69
81,0,1,47
81,0,2,16
81,0,3,28
81,0,4,49
81,0,5,90
81,0,6,258
81,0,7,323
81,0,8,325
81,0,9,378
81,0,10,362
81,0,11,444
81,0,12,434
81,0,13,473
81,0,14,471
81,0,15,448
81,0,16,391
81,0,17,369
81,0,18,279
81,0,19,230
81,0,20,211
81,0,21,132
81,0,22,107
81,0,23,69
81,1,0,53
81,1,1,14
81,1,2,20
81,1,3,72
81,1,4,283
81,1,5,761
81,1,6,1295
81,1,7,2350
81,1,8,1753
81,1,9,967
81,1,10,736
81,1,11,646
81,1,12,679
81,1,13,730
81,1,14,1098
81,1,15,804
81,1,16,802
81,1,17,906
81,1,18,537
81,1,19,378
81,1,20,280
81,1,21,251
81,1,22,179
81,1,23,100
81,2,0,48
81,2,1,25
81,2,2,23
81,2,3,46
81,2,4,318
81,2,5,800
81,2,6,1476
81,2,7,2867
81,2,8,2087
81,2,9,1079
81,2,10,753
81,2,11,619
81,2,12,656
81,2,13,810
81,2,14,1138
81,2,15,1040
81,2,16,911
81,2,17,893
81,2,18,555
81,2,19,356
81,2,20,342
81,2,21,212
81,2,22,182
81,2,23,104
81,3,0,78
81,3,1,41
81,3,2,30
81,3,3,62
81,3,4,359
81,3,5,811
81,3,6,1507
81,3,7,2866
81,3,8,2012
81,3,9,998
81,3,10,712
81,3,11,716
81,3,12,722
81,3,13,771
81,3,14,1286
81,3,15,1048
81,3,16,968
81,3,17,963
81,3,18,667
81,3,19,436
81,3,20,386
81,3,21,280
81,3,22,196
81,3,23,135
81,4,0,67
81,4,1,21
81,4,2,24
81,4,3,57
81,4,4,393
81,4,5,868
81,4,6,1560
81,4,7,3168
81,4,8,2232
81,4,9,1173
81,4,10,772
81,4,11,699
81,4,12,711
81,4,13,835
81,4,14,1298
81,4,15,982
81,4,16,935
81,4,17,1038
81,4,18,642
81,4,19,456
81,4,20,383
81,4,21,254
81,4,22,178
81,4,23,114
81,5,0,45
81,5,1,12
81,5,2,40
81,5,3,50
81,5,4,385
81,5,5,855
81,5,6,1450
81,5,7,2881
81,5,8,2008
81,5,9,1151
81,5,10,802
81,5,11,718
81,5,12,728
81,5,13,851
81,5,14,1526
81,5,15,1084
81,5,16,903
81,5,17,926
81,5,18,757
81,5,19,436
81,5,20,376
81,5,21,237
81,5,22,255
81,5,23,166
81,6,0,70
81,6,1,38
81,6,2,22
81,6,3,37
81,6,4,154
81,6,5,254
81,6,6,406
81,6,7,636
81,6,8,577
81,6,9,629
81,6,10,568
81,6,11,544
81,6,12,603
81,6,13,642
81,6,14,606
81,6,15,557
81,6,16,493
81,6,17,450
81,6,18,446
81,6,19,312
81,6,20,301
81,6,21,176
81,6,22,140
81,6,23,120
82,0,0,47
82,0,1,15
82,0,2,22
82,0,3,44
82,0,4,121
82,0,5,196
82,0,6,328
82,0,7,491
82,0,8,506
82,0,9,505
82,0,10,484
82,0,11,456
82,0,12,515
82,0,13,537
82,0,14,489
82,0,15,468
82,0,16,335
82,0,17,342
82,0,18,299
82,0,19,184
82,0,20,130
82,0,21,98
82,0,22,93
82,0,23,65
82,1,0,25
82,1,1,24
82,1,2,37
82,1,3,120
82,1,4,470
82,1,5,1215
82,1,6,2267
82,1,7,3209
82,1,8,2296
82,1,9,1232
82,1,10,782
82,1,11,686
82,1,12,684
82,1,13,709
82,1,14,812
82,1,15,815
82,1,16,752
82,1,17,698
82,1,18,501
82,1,19,367
82,1,20,225
82,1,21,166
82,1,22,117
82,1,23,83
82,2,0,32
82,2,1,12
82,2,2,49
82,2,3,151
82,2,4,562
82,2,5,1440
82,2,6,2590
82,2,7,3821
82,2,8,2626
82,2,9,1342
82,2,10,866
82,2,11,681
82,2,12,765
82,2,13,763
82,2,14,880
82,2,15,865
82,2,16,756
82,2,17,811
82,2,18,490
82,2,19,368
82,2,20,262
82,2,21,158
82,2,22,101
82,2,23,85
82,3,0,41
82,3,1,22
82,3,2,57
82,3,3,174
82,3,4,540
82,3,5,1429
82,3,6,2538
82,3,7,3765
82,3,8,2682
82,3,9,1435
82,3,10,882
82,3,11,749
82,3,12,786
82,3,13,837
82,3,14,1040
82,3,15,959
82,3,16,845
82,3,17,846
82,3,18,632
82,3,19,375
82,3,20,288
82,3,21,202
82,3,22,135
82,3,23,85
82,4,0,41
82,4,1,23
82,4,2,44
82,4,3,164
82,4,4,621
82,4,5,1408
82,4,6,2860
82,4,7,4248
82,4,8,2935
82,4,9,1555
82,4,10,899
82,4,11,680
82,4,12,774
82,4,13,827
82,4,14,1107
82,4,15,1082
82,4,16,909
82,4,17,868
82,4,18,582
82,4,19,422
82,4,20,270
82,4,21,165
82,4,22,149
82,4,23,105
82,5,0,39
82,5,1,22
82,5,2,37
82,5,3,189
82,5,4,626
82,5,5,1409
82,5,6,2765
82,5,7,3879
82,5,8,2761
82,5,9,1504
82,5,10,900
82,5,11,719
82,5,12,711
82,5,13,835
82,5,14,1162
82,5,15,1027
82,5,16,891
82,5,17,875
82,5,18,704
82,5,19,500
82,5,20,331
82,5,21,220
82,5,22,197
82,5,23,117
82,6,0,41
82,6,1,44
82,6,2,30
82,6,3,71
82,6,4,237
82,6,5,438
82,6,6,627
82,6,7,887
82,6,8,942
82,6,9,811
82,6,10,697
82,6,11,682
82,6,12,639
82,6,13,560
82,6,14,583
82,6,15,561
82,6,16,503
82,6,17,507
82,6,18,395
82,6,19,263
82,6,20,225
82,6,21,168
82,6,22,119
82,6,23,93
83,0,0,194
83,0,1,109
83,0,2,101
83,0,3,58
83,0,4,190
83,0,5,261
83,0,6,499
83,0,7,662
83,0,8,777
83,0,9,886
83,0,10,903
83,0,11,907
83,0,12,873
83,0,13,974
83,0,14,1028
83,0,15,987
83,0,16,892
83,0,17,838
83,0,18,772
83,0,19,644
83,0,20,499
83,0,21,455
83,0,22,375
83,0,23,279
83,1,0,117
83,1,1,72
83,1,2,76
83,1,3,165
83,1,4,541
83,1,5,1551
83,1,6,3004
83,1,7,5528
83,1,8,4427
83,1,9,2178
83,1,10,1540
83,1,11,1242
83,1,12,1258
83,1,13,1398
83,1,14,1821
83,1,15,1912
83,1,16,1925
83,1,17,1835
83,1,18,1259
83,1,19,996
83,1,20,797
83,1,21,609
83,1,22,505
83,1,23,305
83,2,0,131
83,2,1,76
83,2,2,77
83,2,3,163
83,2,4,557
