station_complex_id,dow,hora,share,total_prepandemia
446,6,18,0.00153742,115128
446,6,19,0.00112049,115128
446,6,20,0.00092940,115128
446,6,21,0.00059933,115128
446,6,22,0.00039087,115128
446,6,23,0.00037350,115128
447,0,0,0.00045885,2506262
447,0,1,0.00024738,2506262
447,0,2,0.00017476,2506262
447,0,3,0.00015800,2506262
447,0,4,0.00018554,2506262
447,0,5,0.00047960,2506262
447,0,6,0.00087341,2506262
447,0,7,0.00141406,2506262
447,0,8,0.00209834,2506262
447,0,9,0.00306672,2506262
447,0,10,0.00293345,2506262
447,0,11,0.00252368,2506262
447,0,12,0.00268966,2506262
447,0,13,0.00312338,2506262
447,0,14,0.00348607,2506262
447,0,15,0.00350442,2506262
447,0,16,0.00344338,2506262
447,0,17,0.00327141,2506262
447,0,18,0.00286762,2506262
447,0,19,0.00244109,2506262
447,0,20,0.00190124,2506262
447,0,21,0.00165186,2506262
447,0,22,0.00198862,2506262
447,0,23,0.00091730,2506262
447,1,0,0.00047202,2506262
447,1,1,0.00024778,2506262
447,1,2,0.00019391,2506262
447,1,3,0.00030005,2506262
447,1,4,0.00095920,2506262
447,1,5,0.00443888,2506262
447,1,6,0.01013302,2506262
447,1,7,0.01811862,2506262
447,1,8,0.01926933,2506262
447,1,9,0.01189660,2506262
447,1,10,0.00806779,2506262
447,1,11,0.00604526,2506262
447,1,12,0.00617573,2506262
447,1,13,0.00674830,2506262
447,1,14,0.00673074,2506262
447,1,15,0.00783238,2506262
447,1,16,0.00857612,2506262
447,1,17,0.00899667,2506262
447,1,18,0.00683927,2506262
447,1,19,0.00480477,2506262
447,1,20,0.00376936,2506262
447,1,21,0.00282532,2506262
447,1,22,0.00273914,2506262
447,1,23,0.00136139,2506262
447,2,0,0.00054304,2506262
447,2,1,0.00027651,2506262
447,2,2,0.00026972,2506262
447,2,3,0.00037107,2506262
447,2,4,0.00112119,2506262
447,2,5,0.00529314,2506262
447,2,6,0.01239455,2506262
447,2,7,0.02284358,2506262
447,2,8,0.02433904,2506262
447,2,9,0.01400891,2506262
447,2,10,0.00895996,2506262
447,2,11,0.00686401,2506262
447,2,12,0.00674870,2506262
447,2,13,0.00721114,2506262
447,2,14,0.00801632,2506262
447,2,15,0.00954330,2506262
447,2,16,0.00998379,2506262
447,2,17,0.01026309,2506262
447,2,18,0.00779089,2506262
447,2,19,0.00543439,2506262
447,2,20,0.00443409,2506262
447,2,21,0.00321235,2506262
447,2,22,0.00296896,2506262
447,2,23,0.00135301,2506262
447,3,0,0.00070025,2506262
447,3,1,0.00039062,2506262
447,3,2,0.00032638,2506262
447,3,3,0.00043012,2506262
447,3,4,0.00125246,2506262
447,3,5,0.00539529,2506262
447,3,6,0.01264952,2506262
447,3,7,0.02301635,2506262
447,3,8,0.02466821,2506262
447,3,9,0.01486078,2506262
447,3,10,0.00995985,2506262
447,3,11,0.00749602,2506262
447,3,12,0.00755627,2506262
447,3,13,0.00805423,2506262
447,3,14,0.00877003,2506262
447,3,15,0.01039875,2506262
447,3,16,0.01084005,2506262
447,3,17,0.01139825,2506262
447,3,18,0.00869582,2506262
447,3,19,0.00612865,2506262
447,3,20,0.00503379,2506262
447,3,21,0.00375619,2506262
447,3,22,0.00338313,2506262
447,3,23,0.00155690,2506262
447,4,0,0.00065755,2506262
447,4,1,0.00029526,2506262
447,4,2,0.00028249,2506262
447,4,3,0.00043730,2506262
447,4,4,0.00131032,2506262
447,4,5,0.00588446,2506262
447,4,6,0.01387445,2506262
447,4,7,0.02506083,2506262
447,4,8,0.02710650,2506262
447,4,9,0.01595364,2506262
447,4,10,0.01023436,2506262
447,4,11,0.00756385,2506262
447,4,12,0.00764964,2506262
447,4,13,0.00825532,2506262
447,4,14,0.00923088,2506262
447,4,15,0.01075466,2506262
447,4,16,0.01090149,2506262
447,4,17,0.01164842,2506262
447,4,18,0.00883946,2506262
447,4,19,0.00649334,2506262
447,4,20,0.00529035,2506262
447,4,21,0.00384637,2506262
447,4,22,0.00341385,2506262
447,4,23,0.00158204,2506262
447,5,0,0.00067072,2506262
447,5,1,0.00034992,2506262
447,5,2,0.00025656,2506262
447,5,3,0.00044129,2506262
447,5,4,0.00126204,2506262
447,5,5,0.00581464,2506262
447,5,6,0.01314108,2506262
447,5,7,0.02330961,2506262
447,5,8,0.02512666,2506262
447,5,9,0.01546367,2506262
447,5,10,0.01016494,2506262
447,5,11,0.00751677,2506262
447,5,12,0.00728296,2506262
447,5,13,0.00810849,2506262
447,5,14,0.00897951,2506262
447,5,15,0.01051766,2506262
447,5,16,0.01111656,2506262
447,5,17,0.01170827,2506262
447,5,18,0.00928474,2506262
447,5,19,0.00690550,2506262
447,5,20,0.00621364,2506262
447,5,21,0.00455978,2506262
447,5,22,0.00404986,2506262
447,5,23,0.00247660,2506262
447,6,0,0.00094962,2506262
447,6,1,0.00051591,2506262
447,6,2,0.00033356,2506262
447,6,3,0.00029327,2506262
447,6,4,0.00028928,2506262
447,6,5,0.00076289,2506262
447,6,6,0.00159600,2506262
447,6,7,0.00250133,2506262
447,6,8,0.00308427,2506262
447,6,9,0.00367480,2506262
447,6,10,0.00334163,2506262
447,6,11,0.00295500,2506262
447,6,12,0.00323230,2506262
447,6,13,0.00342023,2506262
447,6,14,0.00354791,2506262
447,6,15,0.00362612,2506262
447,6,16,0.00361774,2506262
447,6,17,0.00365006,2506262
447,6,18,0.00294063,2506262
447,6,19,0.00284767,2506262
447,6,20,0.00229824,2506262
447,6,21,0.00187091,2506262
447,6,22,0.00183939,2506262
447,6,23,0.00111880,2506262
448,0,0,0.00029428,115536
448,0,1,0.00019907,115536
448,0,2,0.00013848,115536
448,0,3,0.00006059,115536
448,0,4,0.00002597,115536
448,0,5,0.00033756,115536
448,0,6,0.00033756,115536
448,0,7,0.00068377,115536
448,0,8,0.00095208,115536
448,0,9,0.00088284,115536
448,0,10,0.00116847,115536
448,0,11,0.00141947,115536
448,0,12,0.00196476,115536
448,0,13,0.00238021,115536
448,0,14,0.00321978,115536
448,0,15,0.00554805,115536
448,0,16,0.00518453,115536
448,0,17,0.00512394,115536
448,0,18,0.00523646,115536
448,0,19,0.00740029,115536
448,0,20,0.00621451,115536
448,0,21,0.00393817,115536
448,0,22,0.00227635,115536
448,0,23,0.00028563,115536
448,1,0,0.00034621,115536
448,1,1,0.00029428,115536
448,1,2,0.00019042,115536
448,1,3,0.00038083,115536
448,1,4,0.00148006,115536
448,1,5,0.00563461,115536
448,1,6,0.00756474,115536
448,1,7,0.01115670,115536
448,1,8,0.01383119,115536
448,1,9,0.00644821,115536
448,1,10,0.00398144,115536
448,1,11,0.00404203,115536
448,1,12,0.00447480,115536
448,1,13,0.00518453,115536
448,1,14,0.00637896,115536
448,1,15,0.01338111,115536
448,1,16,0.01013537,115536
448,1,17,0.01208281,115536
448,1,18,0.01023923,115536
448,1,19,0.00852548,115536
448,1,20,0.00552209,115536
448,1,21,0.00584233,115536
448,1,22,0.00279567,115536
448,1,23,0.00097805,115536
448,2,0,0.00052797,115536
448,2,1,0.00029428,115536
448,2,2,0.00033756,115536
448,2,3,0.00040680,115536
448,2,4,0.00204265,115536
448,2,5,0.00691559,115536
448,2,6,0.00971126,115536
448,2,7,0.01454092,115536
448,2,8,0.01805498,115536
448,2,9,0.00857741,115536
448,2,10,0.00515857,115536
448,2,11,0.00522781,115536
448,2,12,0.00549612,115536
448,2,13,0.00556536,115536
448,2,14,0.00686366,115536
448,2,15,0.01428992,115536
448,2,16,0.01189240,115536
448,2,17,0.01503428,115536
448,2,18,0.01084510,115536
448,2,19,0.00572982,115536
448,2,20,0.00411127,115536
448,2,21,0.00356599,115536
448,2,22,0.00199072,115536
448,2,23,0.00102133,115536
448,3,0,0.00059722,115536
448,3,1,0.00026831,115536
448,3,2,0.00061453,115536
448,3,3,0.00051066,115536
448,3,4,0.00209459,115536
448,3,5,0.00688097,115536
448,3,6,0.00991899,115536
448,3,7,0.01443706,115536
448,3,8,0.01765683,115536
448,3,9,0.00878514,115536
448,3,10,0.00500277,115536
448,3,11,0.00579040,115536
448,3,12,0.00728777,115536
448,3,13,0.00682038,115536
448,3,14,0.00906211,115536
448,3,15,0.01703365,115536
448,3,16,0.01369270,115536
448,3,17,0.01731062,115536
448,3,18,0.01356287,115536
448,3,19,0.01027385,115536
448,3,20,0.00813599,115536
448,3,21,0.00727046,115536
448,3,22,0.00282163,115536
448,3,23,0.00116847,115536
448,4,0,0.00077898,115536
448,4,1,0.00045008,115536
448,4,2,0.00045008,115536
448,4,3,0.00049335,115536
448,4,4,0.00220710,115536
448,4,5,0.00845624,115536
448,4,6,0.01074990,115536
448,4,7,0.01576998,115536
448,4,8,0.02016687,115536
448,4,9,0.00843893,115536
448,4,10,0.00606737,115536
448,4,11,0.00629241,115536
448,4,12,0.00643090,115536
448,4,13,0.00733970,115536
448,4,14,0.00892363,115536
448,4,15,0.01837523,115536
448,4,16,0.01479193,115536
448,4,17,0.01672206,115536
448,4,18,0.01322532,115536
448,4,19,0.00988437,115536
448,4,20,0.00640493,115536
448,4,21,0.00697618,115536
448,4,22,0.00350540,115536
448,4,23,0.00143678,115536
448,5,0,0.00064049,115536
448,5,1,0.00053663,115536
448,5,2,0.00051066,115536
448,5,3,0.00045008,115536
448,5,4,0.00212921,115536
448,5,5,0.00779844,115536
448,5,6,0.01025654,115536
448,5,7,0.01422933,115536
448,5,8,0.01742314,115536
448,5,9,0.00785037,115536
448,5,10,0.00547881,115536
448,5,11,0.00611065,115536
448,5,12,0.00698484,115536
448,5,13,0.00744357,115536
448,5,14,0.00883707,115536
448,5,15,0.01971680,115536
448,5,16,0.01515545,115536
448,5,17,0.01640181,115536
448,5,18,0.01283583,115536
448,5,19,0.00985840,115536
448,5,20,0.00916597,115536
448,5,21,0.00738298,115536
448,5,22,0.00419783,115536
448,5,23,0.00165316,115536
448,6,0,0.00115116,115536
448,6,1,0.00040680,115536
448,6,2,0.00058856,115536
448,6,3,0.00012983,115536
448,6,4,0.00025100,115536
448,6,5,0.00068377,115536
448,6,6,0.00051066,115536
448,6,7,0.00070974,115536
448,6,8,0.00105595,115536
448,6,9,0.00089150,115536
448,6,10,0.00220710,115536
448,6,11,0.00225904,115536
448,6,12,0.00283894,115536
448,6,13,0.00459597,115536
448,6,14,0.00463059,115536
448,6,15,0.00654342,115536
448,6,16,0.00568654,115536
448,6,17,0.00788499,115536
448,6,18,0.00679442,115536
448,6,19,0.00691559,115536
448,6,20,0.00631838,115536
448,6,21,0.00463925,115536
448,6,22,0.00296877,115536
448,6,23,0.00058856,115536
449,0,0,0.00130944,756814
449,0,1,0.00068973,756814
449,0,2,0.00037261,756814
449,0,3,0.00048889,756814
449,0,4,0.00090115,756814
449,0,5,0.00240085,756814
449,0,6,0.00461144,756814
449,0,7,0.00746815,756814
449,0,8,0.00920966,756814
449,0,9,0.01196331,756814
449,0,10,0.01189196,756814
449,0,11,0.00859789,756814
449,0,12,0.00822659,756814
449,0,13,0.00884894,756814
449,0,14,0.00958360,756814
449,0,15,0.00998396,756814
449,0,16,0.00921362,756814
449,0,17,0.00834287,756814
449,0,18,0.00723295,756814
