station_complex_id,year,dow,hora,ridership
91,2023,5,8,4687
91,2023,5,9,3434
91,2023,5,10,2593
91,2023,5,11,2306
91,2023,5,12,3041
91,2023,5,13,3677
91,2023,5,14,4389
91,2023,5,15,4912
91,2023,5,16,5391
91,2023,5,17,5608
91,2023,5,18,4242
91,2023,5,19,3326
91,2023,5,20,2391
91,2023,5,21,1680
91,2023,5,22,1287
91,2023,5,23,766
91,2023,6,0,510
91,2023,6,1,341
91,2023,6,2,233
91,2023,6,3,189
91,2023,6,4,249
91,2023,6,5,427
91,2023,6,6,1039
91,2023,6,7,1819
91,2023,6,8,1853
91,2023,6,9,2003
91,2023,6,10,1837
91,2023,6,11,1653
91,2023,6,12,1935
91,2023,6,13,2141
91,2023,6,14,2247
91,2023,6,15,2307
91,2023,6,16,2344
91,2023,6,17,2418
91,2023,6,18,2257
91,2023,6,19,1879
91,2023,6,20,1611
91,2023,6,21,1003
91,2023,6,22,823
91,2023,6,23,607
91,2024,0,0,450
91,2024,0,1,251
91,2024,0,2,168
91,2024,0,3,181
91,2024,0,4,169
91,2024,0,5,436
91,2024,0,6,862
91,2024,0,7,1359
91,2024,0,8,1536
91,2024,0,9,1327
91,2024,0,10,1348
91,2024,0,11,1485
91,2024,0,12,1635
91,2024,0,13,1970
91,2024,0,14,1988
91,2024,0,15,2095
91,2024,0,16,1837
91,2024,0,17,1671
91,2024,0,18,1638
91,2024,0,19,1475
91,2024,0,20,1302
91,2024,0,21,856
91,2024,0,22,708
91,2024,0,23,433
91,2024,1,0,408
91,2024,1,1,150
91,2024,1,2,266
91,2024,1,3,172
91,2024,1,4,487
91,2024,1,5,1718
91,2024,1,6,2996
91,2024,1,7,5504
91,2024,1,8,5064
91,2024,1,9,3418
91,2024,1,10,2421
91,2024,1,11,2373
91,2024,1,12,2829
91,2024,1,13,3429
91,2024,1,14,4139
91,2024,1,15,4613
91,2024,1,16,5664
91,2024,1,17,5711
91,2024,1,18,4495
91,2024,1,19,2851
91,2024,1,20,2410
91,2024,1,21,1361
91,2024,1,22,1067
91,2024,1,23,729
91,2024,2,0,663
91,2024,2,1,274
91,2024,2,2,258
91,2024,2,3,221
91,2024,2,4,692
91,2024,2,5,1767
91,2024,2,6,3447
91,2024,2,7,5912
91,2024,2,8,5359
91,2024,2,9,3777
91,2024,2,10,2509
91,2024,2,11,2688
91,2024,2,12,2862
91,2024,2,13,3519
91,2024,2,14,4388
91,2024,2,15,5001
91,2024,2,16,5852
91,2024,2,17,6000
91,2024,2,18,4407
91,2024,2,19,3251
91,2024,2,20,2442
91,2024,2,21,1470
91,2024,2,22,1167
91,2024,2,23,872
91,2024,3,0,629
91,2024,3,1,254
91,2024,3,2,303
91,2024,3,3,330
91,2024,3,4,718
91,2024,3,5,1674
91,2024,3,6,3567
91,2024,3,7,6027
91,2024,3,8,5442
91,2024,3,9,3557
91,2024,3,10,2641
91,2024,3,11,2419
91,2024,3,12,3032
91,2024,3,13,3682
91,2024,3,14,4429
91,2024,3,15,4983
91,2024,3,16,6059
91,2024,3,17,6203
91,2024,3,18,4215
91,2024,3,19,2920
91,2024,3,20,2342
91,2024,3,21,1287
91,2024,3,22,1037
91,2024,3,23,797
91,2024,4,0,632
91,2024,4,1,282
91,2024,4,2,247
91,2024,4,3,249
91,2024,4,4,707
91,2024,4,5,1702
91,2024,4,6,3196
91,2024,4,7,5673
91,2024,4,8,5247
91,2024,4,9,3429
91,2024,4,10,2412
91,2024,4,11,2454
91,2024,4,12,3020
91,2024,4,13,3498
91,2024,4,14,4441
91,2024,4,15,5037
91,2024,4,16,5926
91,2024,4,17,5845
91,2024,4,18,4448
91,2024,4,19,3061
91,2024,4,20,2282
91,2024,4,21,1555
91,2024,4,22,1139
91,2024,4,23,913
91,2024,5,0,638
91,2024,5,1,291
91,2024,5,2,293
91,2024,5,3,277
91,2024,5,4,685
91,2024,5,5,1582
91,2024,5,6,3130
91,2024,5,7,5434
91,2024,5,8,4842
91,2024,5,9,3301
91,2024,5,10,2576
91,2024,5,11,2627
91,2024,5,12,3144
91,2024,5,13,4142
91,2024,5,14,4715
91,2024,5,15,5227
91,2024,5,16,5514
91,2024,5,17,5269
91,2024,5,18,3922
91,2024,5,19,3312
91,2024,5,20,2406
91,2024,5,21,1763
91,2024,5,22,1331
91,2024,5,23,869
91,2024,6,0,596
91,2024,6,1,305
91,2024,6,2,246
91,2024,6,3,219
91,2024,6,4,266
91,2024,6,5,504
91,2024,6,6,1277
91,2024,6,7,1782
91,2024,6,8,1923
91,2024,6,9,1823
91,2024,6,10,1710
91,2024,6,11,1847
91,2024,6,12,2063
91,2024,6,13,2191
91,2024,6,14,2490
91,2024,6,15,2407
91,2024,6,16,2631
91,2024,6,17,2338
91,2024,6,18,2090
91,2024,6,19,1805
91,2024,6,20,1753
91,2024,6,21,1131
91,2024,6,22,894
91,2024,6,23,601
93,2020,0,0,602
93,2020,0,1,171
93,2020,0,2,110
93,2020,0,3,132
93,2020,0,4,349
93,2020,0,5,955
93,2020,0,6,1266
93,2020,0,7,1977
93,2020,0,8,2400
93,2020,0,9,2901
93,2020,0,10,3393
93,2020,0,11,3448
93,2020,0,12,3506
93,2020,0,13,3703
93,2020,0,14,3627
93,2020,0,15,3273
93,2020,0,16,3085
93,2020,0,17,2461
93,2020,0,18,2270
93,2020,0,19,1806
93,2020,0,20,1377
93,2020,0,21,1218
93,2020,0,22,1227
93,2020,0,23,735
93,2020,1,0,331
93,2020,1,1,97
93,2020,1,2,84
93,2020,1,3,191
93,2020,1,4,614
93,2020,1,5,2847
93,2020,1,6,4405
93,2020,1,7,7085
93,2020,1,8,7966
93,2020,1,9,5235
93,2020,1,10,3937
93,2020,1,11,3553
93,2020,1,12,3545
93,2020,1,13,3886
93,2020,1,14,3816
93,2020,1,15,3467
93,2020,1,16,4314
93,2020,1,17,4176
93,2020,1,18,2896
93,2020,1,19,2082
93,2020,1,20,1620
93,2020,1,21,1170
93,2020,1,22,1129
93,2020,1,23,736
93,2020,2,0,371
93,2020,2,1,72
93,2020,2,2,108
93,2020,2,3,171
93,2020,2,4,768
93,2020,2,5,2858
93,2020,2,6,4913
93,2020,2,7,7799
93,2020,2,8,8778
93,2020,2,9,5733
93,2020,2,10,3997
93,2020,2,11,3506
93,2020,2,12,3482
93,2020,2,13,3974
93,2020,2,14,3838
93,2020,2,15,3883
93,2020,2,16,4504
93,2020,2,17,4348
93,2020,2,18,2967
93,2020,2,19,2245
93,2020,2,20,1773
93,2020,2,21,1300
93,2020,2,22,1282
93,2020,2,23,829
93,2020,3,0,457
93,2020,3,1,146
93,2020,3,2,137
93,2020,3,3,214
93,2020,3,4,713
93,2020,3,5,3195
93,2020,3,6,4881
93,2020,3,7,7505
93,2020,3,8,8823
93,2020,3,9,5957
93,2020,3,10,3974
93,2020,3,11,3600
93,2020,3,12,3651
93,2020,3,13,3943
93,2020,3,14,4015
93,2020,3,15,4040
93,2020,3,16,4454
93,2020,3,17,4535
93,2020,3,18,3010
93,2020,3,19,2448
93,2020,3,20,1811
93,2020,3,21,1419
93,2020,3,22,1315
93,2020,3,23,849
93,2020,4,0,368
93,2020,4,1,94
93,2020,4,2,116
93,2020,4,3,181
93,2020,4,4,738
93,2020,4,5,3058
93,2020,4,6,4796
93,2020,4,7,7803
93,2020,4,8,8969
93,2020,4,9,6149
93,2020,4,10,4006
93,2020,4,11,3710
93,2020,4,12,3664
93,2020,4,13,3837
93,2020,4,14,3964
93,2020,4,15,4168
93,2020,4,16,4717
93,2020,4,17,4509
93,2020,4,18,3129
93,2020,4,19,2330
93,2020,4,20,1752
93,2020,4,21,1389
93,2020,4,22,1311
93,2020,4,23,835
93,2020,5,0,397
93,2020,5,1,148
93,2020,5,2,119
93,2020,5,3,154
93,2020,5,4,738
93,2020,5,5,2890
93,2020,5,6,4356
93,2020,5,7,7148
93,2020,5,8,8463
93,2020,5,9,5603
93,2020,5,10,3947
93,2020,5,11,3729
93,2020,5,12,3993
93,2020,5,13,4332
93,2020,5,14,4382
93,2020,5,15,4592
93,2020,5,16,4711
93,2020,5,17,4433
93,2020,5,18,3259
93,2020,5,19,2556
93,2020,5,20,2206
93,2020,5,21,1765
93,2020,5,22,1669
93,2020,5,23,1124
93,2020,6,0,631
93,2020,6,1,180
93,2020,6,2,151
93,2020,6,3,122
93,2020,6,4,462
93,2020,6,5,1342
93,2020,6,6,1856
93,2020,6,7,2449
93,2020,6,8,3148
93,2020,6,9,3666
93,2020,6,10,3968
93,2020,6,11,3978
93,2020,6,12,4272
93,2020,6,13,4186
93,2020,6,14,4058
93,2020,6,15,4020
93,2020,6,16,3692
93,2020,6,17,3093
93,2020,6,18,2670
93,2020,6,19,2496
93,2020,6,20,2082
93,2020,6,21,1756
93,2020,6,22,1684
93,2020,6,23,1249
93,2021,0,0,821
93,2021,0,1,417
93,2021,0,2,248
93,2021,0,3,190
93,2021,0,4,329
93,2021,0,5,884
93,2021,0,6,1128
93,2021,0,7,1699
93,2021,0,8,2536
93,2021,0,9,2514
93,2021,0,10,3247
93,2021,0,11,3290
93,2021,0,12,3606
93,2021,0,13,3681
93,2021,0,14,3498
93,2021,0,15,3199
93,2021,0,16,2979
93,2021,0,17,2412
93,2021,0,18,2351
93,2021,0,19,2101
93,2021,0,20,1787
93,2021,0,21,1560
93,2021,0,22,1317
93,2021,0,23,776
93,2021,1,0,458
93,2021,1,1,162
93,2021,1,2,132
93,2021,1,3,242
93,2021,1,4,700
93,2021,1,5,2361
93,2021,1,6,4477
93,2021,1,7,8269
93,2021,1,8,8339
93,2021,1,9,5561
93,2021,1,10,3941
93,2021,1,11,3681
93,2021,1,12,3830
93,2021,1,13,4378
93,2021,1,14,4341
93,2021,1,15,4290
93,2021,1,16,4717
93,2021,1,17,4441
93,2021,1,18,3245
93,2021,1,19,2518
93,2021,1,20,1878
93,2021,1,21,1333
93,2021,1,22,1300
93,2021,1,23,676
93,2021,2,0,492
93,2021,2,1,188
93,2021,2,2,110
93,2021,2,3,220
93,2021,2,4,739
93,2021,2,5,2495
93,2021,2,6,4831
93,2021,2,7,9002
93,2021,2,8,9339
93,2021,2,9,5786
93,2021,2,10,4294
93,2021,2,11,3894
93,2021,2,12,4030
93,2021,2,13,4604
93,2021,2,14,4640
93,2021,2,15,4712
93,2021,2,16,5103
93,2021,2,17,4766
93,2021,2,18,3655
93,2021,2,19,2973
93,2021,2,20,2582
93,2021,2,21,1561
93,2021,2,22,1646
93,2021,2,23,986
93,2021,3,0,530
93,2021,3,1,182
93,2021,3,2,115
93,2021,3,3,268
93,2021,3,4,743
93,2021,3,5,2759
93,2021,3,6,4849
93,2021,3,7,9099
93,2021,3,8,9232
93,2021,3,9,6148
93,2021,3,10,4476
93,2021,3,11,4108
93,2021,3,12,4106
93,2021,3,13,4726
93,2021,3,14,4706
93,2021,3,15,4773
93,2021,3,16,5068
93,2021,3,17,5050
93,2021,3,18,3680
93,2021,3,19,2802
93,2021,3,20,2328
93,2021,3,21,1523
93,2021,3,22,1651
93,2021,3,23,897
93,2021,4,0,448
93,2021,4,1,210
93,2021,4,2,104
93,2021,4,3,186
93,2021,4,4,722
93,2021,4,5,2614
93,2021,4,6,4784
93,2021,4,7,8677
93,2021,4,8,9041
93,2021,4,9,5963
93,2021,4,10,4672
93,2021,4,11,4012
93,2021,4,12,4088
93,2021,4,13,4658
93,2021,4,14,4665
93,2021,4,15,4550
93,2021,4,16,5355
93,2021,4,17,5103
93,2021,4,18,3931
93,2021,4,19,3123
93,2021,4,20,2368
93,2021,4,21,1773
93,2021,4,22,1640
93,2021,4,23,946
93,2021,5,0,545
93,2021,5,1,203
93,2021,5,2,150
93,2021,5,3,185
93,2021,5,4,694
93,2021,5,5,2566
93,2021,5,6,4309
93,2021,5,7,8219
93,2021,5,8,8556
93,2021,5,9,5734
93,2021,5,10,4746
93,2021,5,11,4456
93,2021,5,12,4452
93,2021,5,13,5222
93,2021,5,14,5340
93,2021,5,15,5125
93,2021,5,16,5460
93,2021,5,17,5128
93,2021,5,18,4454
93,2021,5,19,3581
93,2021,5,20,3107
93,2021,5,21,2324
93,2021,5,22,2574
93,2021,5,23,1446
93,2021,6,0,833
93,2021,6,1,344
93,2021,6,2,217
93,2021,6,3,195
93,2021,6,4,381
93,2021,6,5,1296
93,2021,6,6,1796
93,2021,6,7,2277
93,2021,6,8,2968
93,2021,6,9,3839
93,2021,6,10,3930
93,2021,6,11,4177
93,2021,6,12,4405
93,2021,6,13,4539
93,2021,6,14,4145
93,2021,6,15,4166
93,2021,6,16,3763
93,2021,6,17,3475
93,2021,6,18,3127
93,2021,6,19,2943
93,2021,6,20,2769
93,2021,6,21,2155
93,2021,6,22,2075
93,2021,6,23,1516
93,2022,0,0,735
93,2022,0,1,390
93,2022,0,2,188
93,2022,0,3,220
93,2022,0,4,334
93,2022,0,5,759
93,2022,0,6,1025
93,2022,0,7,1598
93,2022,0,8,2540
93,2022,0,9,2966
93,2022,0,10,3425
93,2022,0,11,3716
93,2022,0,12,3612
93,2022,0,13,3885
93,2022,0,14,3405
93,2022,0,15,3333
93,2022,0,16,2999
93,2022,0,17,2619
93,2022,0,18,2350
93,2022,0,19,2068
93,2022,0,20,1570
93,2022,0,21,1188
93,2022,0,22,1225
93,2022,0,23,727
93,2022,1,0,368
93,2022,1,1,165
93,2022,1,2,172
93,2022,1,3,352
93,2022,1,4,893
93,2022,1,5,2273
93,2022,1,6,4844
93,2022,1,7,10050
93,2022,1,8,10907
93,2022,1,9,6411
93,2022,1,10,4222
93,2022,1,11,3832
93,2022,1,12,3937
93,2022,1,13,4295
93,2022,1,14,4183
93,2022,1,15,4332
93,2022,1,16,4844
93,2022,1,17,4742
93,2022,1,18,3515
93,2022,1,19,2564
93,2022,1,20,1952
93,2022,1,21,1195
93,2022,1,22,1354
93,2022,1,23,704
93,2022,2,0,417
93,2022,2,1,162
93,2022,2,2,153
93,2022,2,3,427
93,2022,2,4,931
93,2022,2,5,2618
93,2022,2,6,5701
93,2022,2,7,11642
93,2022,2,8,13063
93,2022,2,9,7795
93,2022,2,10,4751
93,2022,2,11,4323
93,2022,2,12,4248
93,2022,2,13,4519
93,2022,2,14,4557
93,2022,2,15,4843
93,2022,2,16,5100
93,2022,2,17,5249
93,2022,2,18,4049
93,2022,2,19,3128
93,2022,2,20,2324
93,2022,2,21,1431
93,2022,2,22,1464
93,2022,2,23,796
93,2022,3,0,396
93,2022,3,1,174
93,2022,3,2,157
93,2022,3,3,420
93,2022,3,4,920
93,2022,3,5,2559
93,2022,3,6,5716
93,2022,3,7,11790
93,2022,3,8,12730
93,2022,3,9,7742
93,2022,3,10,4731
93,2022,3,11,4383
93,2022,3,12,4125
93,2022,3,13,4733
93,2022,3,14,4586
93,2022,3,15,4914
93,2022,3,16,5112
93,2022,3,17,5235
93,2022,3,18,4037
93,2022,3,19,3234
93,2022,3,20,2343
93,2022,3,21,1549
93,2022,3,22,1674
93,2022,3,23,851
93,2022,4,0,441
93,2022,4,1,173
93,2022,4,2,178
93,2022,4,3,367
93,2022,4,4,934
93,2022,4,5,2543
93,2022,4,6,5684
93,2022,4,7,11333
93,2022,4,8,12541
93,2022,4,9,7512
93,2022,4,10,4770
93,2022,4,11,4489
93,2022,4,12,4096
93,2022,4,13,4768
93,2022,4,14,4674
93,2022,4,15,4867
93,2022,4,16,5342
93,2022,4,17,5358
93,2022,4,18,4181
93,2022,4,19,3242
93,2022,4,20,2559
93,2022,4,21,1656
93,2022,4,22,1665
93,2022,4,23,1039
93,2022,5,0,521
93,2022,5,1,224
93,2022,5,2,161
93,2022,5,3,370
93,2022,5,4,905
93,2022,5,5,2447
93,2022,5,6,5058
93,2022,5,7,10309
93,2022,5,8,10679
93,2022,5,9,6505
93,2022,5,10,4716
93,2022,5,11,4870
93,2022,5,12,4565
93,2022,5,13,5260
93,2022,5,14,5125
93,2022,5,15,5112
93,2022,5,16,5423
93,2022,5,17,5431
93,2022,5,18,4799
93,2022,5,19,3918
93,2022,5,20,3067
93,2022,5,21,2284
93,2022,5,22,2112
93,2022,5,23,1314
93,2022,6,0,849
93,2022,6,1,421
93,2022,6,2,263
93,2022,6,3,265
93,2022,6,4,425
93,2022,6,5,1049
93,2022,6,6,1633
93,2022,6,7,2202
93,2022,6,8,3183
93,2022,6,9,4004
93,2022,6,10,4121
93,2022,6,11,4363
93,2022,6,12,4175
93,2022,6,13,4450
93,2022,6,14,4223
93,2022,6,15,4105
93,2022,6,16,3800
93,2022,6,17,3583
93,2022,6,18,3159
93,2022,6,19,3086
93,2022,6,20,2559
93,2022,6,21,2031
93,2022,6,22,1816
93,2022,6,23,1377
93,2023,0,0,929
93,2023,0,1,529
93,2023,0,2,334
93,2023,0,3,249
93,2023,0,4,417
93,2023,0,5,821
93,2023,0,6,1478
93,2023,0,7,1793
93,2023,0,8,2986
93,2023,0,9,3739
93,2023,0,10,4674
93,2023,0,11,4949
93,2023,0,12,4468
93,2023,0,13,4922
93,2023,0,14,4553
93,2023,0,15,4382
93,2023,0,16,3920
93,2023,0,17,3364
93,2023,0,18,3099
93,2023,0,19,2499
93,2023,0,20,2067
93,2023,0,21,1604
93,2023,0,22,1692
93,2023,0,23,896
93,2023,1,0,386
93,2023,1,1,169
93,2023,1,2,125
93,2023,1,3,360
93,2023,1,4,764
93,2023,1,5,2310
93,2023,1,6,4945
93,2023,1,7,9827
93,2023,1,8,11818
93,2023,1,9,7298
93,2023,1,10,4486
93,2023,1,11,4267
93,2023,1,12,4335
93,2023,1,13,4682
93,2023,1,14,4432
93,2023,1,15,4655
93,2023,1,16,5273
93,2023,1,17,5122
93,2023,1,18,4031
93,2023,1,19,2787
93,2023,1,20,2024
93,2023,1,21,1569
93,2023,1,22,1719
93,2023,1,23,823
93,2023,2,0,390
93,2023,2,1,135
93,2023,2,2,150
93,2023,2,3,410
93,2023,2,4,847
93,2023,2,5,2516
93,2023,2,6,5502
93,2023,2,7,11612
93,2023,2,8,14634
93,2023,2,9,9038
93,2023,2,10,5203
93,2023,2,11,4592
93,2023,2,12,4245
93,2023,2,13,4917
93,2023,2,14,4674
93,2023,2,15,4765
93,2023,2,16,5371
93,2023,2,17,5515
93,2023,2,18,4467
93,2023,2,19,3018
93,2023,2,20,2229
93,2023,2,21,1526
93,2023,2,22,1710
93,2023,2,23,857
93,2023,3,0,363
93,2023,3,1,167
93,2023,3,2,179
93,2023,3,3,402
93,2023,3,4,831
93,2023,3,5,2569
93,2023,3,6,5637
93,2023,3,7,11782
93,2023,3,8,14327
93,2023,3,9,9093
93,2023,3,10,5231
93,2023,3,11,4603
93,2023,3,12,4514
93,2023,3,13,4819
93,2023,3,14,4775
93,2023,3,15,5082
93,2023,3,16,5519
93,2023,3,17,5653
93,2023,3,18,4553
93,2023,3,19,3178
93,2023,3,20,2289
93,2023,3,21,1839
93,2023,3,22,1678
93,2023,3,23,828
93,2023,4,0,334
93,2023,4,1,168
93,2023,4,2,176
93,2023,4,3,343
93,2023,4,4,841
93,2023,4,5,2527
93,2023,4,6,5526
93,2023,4,7,11159
93,2023,4,8,13911
93,2023,4,9,8887
93,2023,4,10,5428
93,2023,4,11,4780
93,2023,4,12,4494
93,2023,4,13,4992
93,2023,4,14,4752
93,2023,4,15,5193
93,2023,4,16,5603
93,2023,4,17,6038
93,2023,4,18,4753
93,2023,4,19,3199
93,2023,4,20,2481
93,2023,4,21,1743
93,2023,4,22,1775
93,2023,4,23,1137
93,2023,5,0,500
93,2023,5,1,190
93,2023,5,2,179
93,2023,5,3,340
93,2023,5,4,711
93,2023,5,5,2509
93,2023,5,6,4871
93,2023,5,7,9798
93,2023,5,8,11176
93,2023,5,9,7096
93,2023,5,10,5269
93,2023,5,11,4817
93,2023,5,12,5009
93,2023,5,13,5848
93,2023,5,14,5318
93,2023,5,15,5542
93,2023,5,16,5716
93,2023,5,17,5838
93,2023,5,18,5242
93,2023,5,19,3967
93,2023,5,20,3193
93,2023,5,21,2284
93,2023,5,22,2466
93,2023,5,23,1551
93,2023,6,0,926
93,2023,6,1,405
93,2023,6,2,263
93,2023,6,3,229
93,2023,6,4,302
93,2023,6,5,1205
93,2023,6,6,1974
93,2023,6,7,2522
93,2023,6,8,3803
93,2023,6,9,4644
93,2023,6,10,5098
93,2023,6,11,5675
93,2023,6,12,5564
93,2023,6,13,5882
93,2023,6,14,5379
93,2023,6,15,5094
93,2023,6,16,4697
93,2023,6,17,4457
93,2023,6,18,4244
93,2023,6,19,3781
93,2023,6,20,3300
93,2023,6,21,2365
93,2023,6,22,2558
93,2023,6,23,1715
93,2024,0,0,889
93,2024,0,1,407
93,2024,0,2,227
93,2024,0,3,225
93,2024,0,4,329
93,2024,0,5,880
93,2024,0,6,1460
93,2024,0,7,1927
93,2024,0,8,2625
93,2024,0,9,3149
93,2024,0,10,3921
93,2024,0,11,4265
93,2024,0,12,4204
93,2024,0,13,4375
93,2024,0,14,4008
93,2024,0,15,4040
93,2024,0,16,3164
93,2024,0,17,2853
93,2024,0,18,2811
93,2024,0,19,2246
93,2024,0,20,1739
93,2024,0,21,1521
93,2024,0,22,1314
93,2024,0,23,961
93,2024,1,0,379
93,2024,1,1,158
93,2024,1,2,131
93,2024,1,3,456
93,2024,1,4,786
93,2024,1,5,2356
93,2024,1,6,4648
93,2024,1,7,10065
93,2024,1,8,11562
93,2024,1,9,6860
93,2024,1,10,4624
93,2024,1,11,4343
93,2024,1,12,4284
93,2024,1,13,4907
93,2024,1,14,4661
93,2024,1,15,5180
93,2024,1,16,5262
93,2024,1,17,5470
93,2024,1,18,3981
93,2024,1,19,2684
93,2024,1,20,2158
93,2024,1,21,1602
93,2024,1,22,1468
93,2024,1,23,794
93,2024,2,0,318
93,2024,2,1,135
93,2024,2,2,125
93,2024,2,3,449
93,2024,2,4,925
93,2024,2,5,2617
93,2024,2,6,5233
93,2024,2,7,11905
93,2024,2,8,14138
93,2024,2,9,8616
93,2024,2,10,5210
93,2024,2,11,4678
93,2024,2,12,4497
93,2024,2,13,5323
93,2024,2,14,4981
93,2024,2,15,5432
93,2024,2,16,5235
93,2024,2,17,5611
93,2024,2,18,4389
93,2024,2,19,3058
93,2024,2,20,2237
93,2024,2,21,1747
93,2024,2,22,1512
93,2024,2,23,889
93,2024,3,0,307
93,2024,3,1,130
93,2024,3,2,137
93,2024,3,3,488
93,2024,3,4,865
93,2024,3,5,2495
93,2024,3,6,4933
93,2024,3,7,11644
93,2024,3,8,13937
93,2024,3,9,8471
93,2024,3,10,5134
93,2024,3,11,4552
93,2024,3,12,4303
93,2024,3,13,4964
93,2024,3,14,5057
93,2024,3,15,5316
93,2024,3,16,5291
93,2024,3,17,5730
93,2024,3,18,4562
93,2024,3,19,3092
93,2024,3,20,2243
93,2024,3,21,1897
93,2024,3,22,1498
93,2024,3,23,896
93,2024,4,0,368
93,2024,4,1,193
93,2024,4,2,146
93,2024,4,3,467
93,2024,4,4,765
93,2024,4,5,2462
93,2024,4,6,4874
93,2024,4,7,11298
93,2024,4,8,13110
93,2024,4,9,8416
93,2024,4,10,5817
93,2024,4,11,5247
93,2024,4,12,5026
93,2024,4,13,5700
93,2024,4,14,5295
93,2024,4,15,5406
93,2024,4,16,5540
93,2024,4,17,5952
93,2024,4,18,4868
93,2024,4,19,3248
93,2024,4,20,2466
93,2024,4,21,1808
93,2024,4,22,1939
93,2024,4,23,1121
93,2024,5,0,502
93,2024,5,1,207
93,2024,5,2,213
93,2024,5,3,493
93,2024,5,4,713
93,2024,5,5,2349
93,2024,5,6,4373
93,2024,5,7,9623
93,2024,5,8,10453
93,2024,5,9,6915
93,2024,5,10,5226
93,2024,5,11,4970
93,2024,5,12,4974
93,2024,5,13,5665
93,2024,5,14,5646
93,2024,5,15,5515
93,2024,5,16,5859
93,2024,5,17,6008
93,2024,5,18,5336
93,2024,5,19,3937
93,2024,5,20,3448
93,2024,5,21,2472
93,2024,5,22,2698
93,2024,5,23,1634
93,2024,6,0,871
93,2024,6,1,421
93,2024,6,2,281
93,2024,6,3,237
93,2024,6,4,390
93,2024,6,5,1031
93,2024,6,6,1832
93,2024,6,7,2280
93,2024,6,8,3281
93,2024,6,9,3951
93,2024,6,10,4552
93,2024,6,11,4935
93,2024,6,12,5066
93,2024,6,13,5273
93,2024,6,14,4916
93,2024,6,15,4541
93,2024,6,16,4132
93,2024,6,17,3735
93,2024,6,18,3661
93,2024,6,19,2991
93,2024,6,20,2977
93,2024,6,21,2149
93,2024,6,22,2359
93,2024,6,23,1579
94,2020,0,0,701
94,2020,0,1,247
94,2020,0,2,165
94,2020,0,3,174
94,2020,0,4,283
94,2020,0,5,1186
94,2020,0,6,2293
94,2020,0,7,3378
94,2020,0,8,4196
94,2020,0,9,5369
94,2020,0,10,6351
94,2020,0,11,6541
94,2020,0,12,6500
94,2020,0,13,7078
94,2020,0,14,6873
94,2020,0,15,6073
94,2020,0,16,5026
94,2020,0,17,4380
94,2020,0,18,3938
94,2020,0,19,2856
94,2020,0,20,2450
94,2020,0,21,1937
94,2020,0,22,1669
94,2020,0,23,984
94,2020,1,0,389
94,2020,1,1,154
94,2020,1,2,155
94,2020,1,3,203
94,2020,1,4,777
94,2020,1,5,4710
94,2020,1,6,9732
94,2020,1,7,14547
94,2020,1,8,16774
94,2020,1,9,11418
94,2020,1,10,7395
94,2020,1,11,6548
94,2020,1,12,6133
94,2020,1,13,6803
94,2020,1,14,6978
94,2020,1,15,6747
94,2020,1,16,6685
94,2020,1,17,6249
94,2020,1,18,4923
94,2020,1,19,3448
94,2020,1,20,2866
94,2020,1,21,2077
94,2020,1,22,1721
94,2020,1,23,876
94,2020,2,0,424
94,2020,2,1,172
94,2020,2,2,134
94,2020,2,3,199
94,2020,2,4,830
94,2020,2,5,4965
94,2020,2,6,10188
94,2020,2,7,15636
94,2020,2,8,18343
94,2020,2,9,12465
94,2020,2,10,7890
94,2020,2,11,6457
94,2020,2,12,6209
94,2020,2,13,7076
94,2020,2,14,7149
94,2020,2,15,7049
94,2020,2,16,6910
94,2020,2,17,6416
94,2020,2,18,5313
94,2020,2,19,3423
94,2020,2,20,2791
94,2020,2,21,2030
94,2020,2,22,1666
94,2020,2,23,937
94,2020,3,0,482
94,2020,3,1,216
94,2020,3,2,212
94,2020,3,3,220
94,2020,3,4,883
94,2020,3,5,5080
94,2020,3,6,10282
94,2020,3,7,16008
94,2020,3,8,18799
94,2020,3,9,12485
94,2020,3,10,8226
94,2020,3,11,6768
94,2020,3,12,6641
94,2020,3,13,7374
94,2020,3,14,7467
94,2020,3,15,7417
94,2020,3,16,7198
94,2020,3,17,6677
94,2020,3,18,5461
94,2020,3,19,3627
94,2020,3,20,2922
94,2020,3,21,2126
94,2020,3,22,1681
94,2020,3,23,841
94,2020,4,0,411
94,2020,4,1,181
94,2020,4,2,150
94,2020,4,3,232
94,2020,4,4,907
94,2020,4,5,5059
94,2020,4,6,10257
94,2020,4,7,16297
94,2020,4,8,18909
94,2020,4,9,12918
94,2020,4,10,8251
94,2020,4,11,6896
94,2020,4,12,6653
94,2020,4,13,7291
94,2020,4,14,7548
94,2020,4,15,7267
94,2020,4,16,7187
94,2020,4,17,6895
94,2020,4,18,5533
94,2020,4,19,3651
94,2020,4,20,2974
94,2020,4,21,2116
94,2020,4,22,1885
94,2020,4,23,1038
94,2020,5,0,540
94,2020,5,1,217
94,2020,5,2,149
94,2020,5,3,251
94,2020,5,4,943
94,2020,5,5,4967
94,2020,5,6,9872
94,2020,5,7,14906
94,2020,5,8,17542
94,2020,5,9,11920
94,2020,5,10,8142
94,2020,5,11,6909
94,2020,5,12,6895
94,2020,5,13,7532
94,2020,5,14,7910
94,2020,5,15,7841
94,2020,5,16,7406
94,2020,5,17,6998
94,2020,5,18,6217
94,2020,5,19,4612
94,2020,5,20,3530
